name,age,pop,sex
South Carolina,48,62139,0
South Carolina,49,66113,0
South Carolina,50,67652,0
South Carolina,51,67153,0
South Carolina,52,66675,0
South Carolina,53,67854,0
South Carolina,54,67934,0
South Carolina,55,65928,0
South Carolina,56,66588,0
South Carolina,57,66266,0
South Carolina,58,64311,0
South Carolina,59,64543,0
South Carolina,60,62957,0
South Carolina,61,61510,0
South Carolina,62,60229,0
South Carolina,63,59484,0
South Carolina,64,59361,0
South Carolina,65,58430,0
South Carolina,66,59228,0
South Carolina,67,61528,0
South Carolina,68,45962,0
South Carolina,69,45631,0
South Carolina,70,44157,0
South Carolina,71,44573,0
South Carolina,72,38728,0
South Carolina,73,35205,0
South Carolina,74,32729,0
South Carolina,75,29649,0
South Carolina,76,28012,0
South Carolina,77,25295,0
South Carolina,78,24016,0
South Carolina,79,22744,0
South Carolina,80,19942,0
South Carolina,81,18742,0
South Carolina,82,17146,0
South Carolina,83,15568,0
South Carolina,84,14196,0
South Carolina,85,80384,0
South Carolina,999,4790211,0
South Carolina,0,29408,1
South Carolina,1,29046,1
South Carolina,2,29599,1
South Carolina,3,29626,1
South Carolina,4,30231,1
South Carolina,5,30657,1
South Carolina,6,31679,1
South Carolina,7,32143,1
South Carolina,8,31258,1
South Carolina,9,30927,1
South Carolina,10,30685,1
South Carolina,11,30253,1
South Carolina,12,30418,1
South Carolina,13,31289,1
South Carolina,14,31923,1
South Carolina,15,31004,1
South Carolina,16,30901,1
South Carolina,17,30588,1
South Carolina,18,30963,1
South Carolina,19,32389,1
South Carolina,20,32517,1
South Carolina,21,33430,1
South Carolina,22,33952,1
South Carolina,23,34365,1
South Carolina,24,34901,1
South Carolina,25,32805,1
South Carolina,26,30766,1
South Carolina,27,29946,1
South Carolina,28,29620,1
South Carolina,29,29465,1
South Carolina,30,28711,1
South Carolina,31,29003,1
South Carolina,32,29150,1
South Carolina,33,28893,1
South Carolina,34,29792,1
South Carolina,35,28646,1
South Carolina,36,28105,1
South Carolina,37,27516,1
South Carolina,38,26667,1
South Carolina,39,27575,1
South Carolina,40,27311,1
South Carolina,41,28280,1
South Carolina,42,29722,1
South Carolina,43,31289,1
South Carolina,44,31290,1
South Carolina,45,30032,1
South Carolina,46,29319,1
South Carolina,47,29053,1
South Carolina,48,29781,1
South Carolina,49,31913,1
South Carolina,50,32650,1
South Carolina,51,32395,1
South Carolina,52,31859,1
South Carolina,53,32505,1
South Carolina,54,32725,1
South Carolina,55,31469,1
South Carolina,56,31750,1
South Carolina,57,31383,1
South Carolina,58,30092,1
South Carolina,59,30148,1
South Carolina,60,29309,1
South Carolina,61,28381,1
South Carolina,62,27895,1
South Carolina,63,27489,1
South Carolina,64,27776,1
South Carolina,65,27450,1
South Carolina,66,28036,1
South Carolina,67,28959,1
South Carolina,68,21451,1
South Carolina,69,21460,1
South Carolina,70,20767,1
South Carolina,71,20820,1
South Carolina,72,17939,1
South Carolina,73,16227,1
South Carolina,74,15015,1
South Carolina,75,13589,1
South Carolina,76,12671,1
South Carolina,77,11175,1
South Carolina,78,10455,1
South Carolina,79,9930,1
South Carolina,80,8556,1
South Carolina,81,7913,1
South Carolina,82,7060,1
South Carolina,83,6204,1
South Carolina,84,5566,1
South Carolina,85,26079,1
South Carolina,999,2313950,1
South Carolina,0,28031,2
South Carolina,1,28030,2
South Carolina,2,28400,2
South Carolina,3,28404,2
South Carolina,4,29744,2
South Carolina,5,30016,2
South Carolina,6,30777,2
South Carolina,7,31012,2
South Carolina,8,30157,2
South Carolina,9,29585,2
South Carolina,10,29690,2
South Carolina,11,29567,2
South Carolina,12,29521,2
South Carolina,13,30361,2
South Carolina,14,30906,2
South Carolina,15,30023,2
South Carolina,16,29544,2
South Carolina,17,29197,2
South Carolina,18,29808,2
South Carolina,19,31505,2
South Carolina,20,31942,2
South Carolina,21,32478,2
South Carolina,22,33563,2
South Carolina,23,35404,2
South Carolina,24,35818,2
South Carolina,25,34714,2
South Carolina,26,32964,2
South Carolina,27,31026,2
South Carolina,28,30413,2
South Carolina,29,30716,2
South Carolina,30,30378,2
South Carolina,31,31068,2
South Carolina,32,31091,2
South Carolina,33,31120,2
South Carolina,34,31391,2
South Carolina,35,29914,2
South Carolina,36,29580,2
South Carolina,37,29252,2
South Carolina,38,28138,2
South Carolina,39,29142,2
South Carolina,40,29082,2
South Carolina,41,30118,2
South Carolina,42,31324,2
South Carolina,43,33235,2
South Carolina,44,33030,2
South Carolina,45,31475,2
South Carolina,46,30640,2
South Carolina,47,31247,2
South Carolina,48,32358,2
South Carolina,49,34200,2
South Carolina,50,35002,2
South Carolina,51,34758,2
South Carolina,52,34816,2
South Carolina,53,35349,2
South Carolina,54,35209,2
South Carolina,55,34459,2
South Carolina,56,34838,2
South Carolina,57,34883,2
South Carolina,58,34219,2
South Carolina,59,34395,2
South Carolina,60,33648,2
South Carolina,61,33129,2
South Carolina,62,32334,2
South Carolina,63,31995,2
South Carolina,64,31585,2
South Carolina,65,30980,2
South Carolina,66,31192,2
South Carolina,67,32569,2
South Carolina,68,24511,2
South Carolina,69,24171,2
South Carolina,70,23390,2
South Carolina,71,23753,2
South Carolina,72,20789,2
South Carolina,73,18978,2
South Carolina,74,17714,2
South Carolina,75,16060,2
South Carolina,76,15341,2
South Carolina,77,14120,2
South Carolina,78,13561,2
South Carolina,79,12814,2
South Carolina,80,11386,2
South Carolina,81,10829,2
South Carolina,82,10086,2
South Carolina,83,9364,2
South Carolina,84,8630,2
South Carolina,85,54305,2
South Carolina,999,2476261,2
South Dakota,0,12313,0
South Dakota,1,12291,0
South Dakota,2,12034,0
South Dakota,3,12127,0
South Dakota,4,11845,0
South Dakota,5,11900,0
South Dakota,6,12257,0
South Dakota,7,12247,0
South Dakota,8,11960,0
South Dakota,9,11784,0
South Dakota,10,11601,0
South Dakota,11,11190,0
South Dakota,12,10874,0
South Dakota,13,10958,0
South Dakota,14,11184,0
South Dakota,15,11294,0
South Dakota,16,11215,0
South Dakota,17,11333,0
South Dakota,18,11267,0
South Dakota,19,12583,0
South Dakota,20,12346,0
South Dakota,21,12484,0
South Dakota,22,12848,0
South Dakota,23,11797,0
South Dakota,24,11139,0
South Dakota,25,10792,0
South Dakota,26,10990,0
South Dakota,27,10986,0
South Dakota,28,10872,0
South Dakota,29,11361,0
South Dakota,30,11078,0
South Dakota,31,11055,0
South Dakota,32,11142,0
South Dakota,33,11074,0
South Dakota,34,11158,0
South Dakota,35,10254,0
South Dakota,36,9889,0
South Dakota,37,9697,0
South Dakota,38,9391,0
South Dakota,39,9299,0
South Dakota,40,8829,0
South Dakota,41,8877,0
South Dakota,42,9260,0
South Dakota,43,9730,0
South Dakota,44,9754,0
South Dakota,45,9372,0
South Dakota,46,9240,0
South Dakota,47,9533,0
South Dakota,48,9689,0
South Dakota,49,10481,0
South Dakota,50,11225,0
South Dakota,51,11524,0
South Dakota,52,11721,0
South Dakota,53,12204,0
South Dakota,54,12258,0
South Dakota,55,11846,0
South Dakota,56,11873,0
South Dakota,57,11804,0
South Dakota,58,11649,0
South Dakota,59,11583,0
South Dakota,60,11370,0
South Dakota,61,10832,0
South Dakota,62,10691,0
South Dakota,63,10324,0
South Dakota,64,9810,0
South Dakota,65,9378,0
South Dakota,66,9048,0
South Dakota,67,8833,0
South Dakota,68,6623,0
South Dakota,69,6591,0
South Dakota,70,6453,0
South Dakota,71,6614,0
South Dakota,72,5623,0
South Dakota,73,5150,0
South Dakota,74,5035,0
South Dakota,75,4757,0
South Dakota,76,4528,0
South Dakota,77,4443,0
South Dakota,78,4392,0
South Dakota,79,4089,0
South Dakota,80,3789,0
South Dakota,81,3685,0
South Dakota,82,3604,0
South Dakota,83,3427,0
South Dakota,84,3290,0
South Dakota,85,20871,0
South Dakota,999,849611,0
South Dakota,0,6338,1
South Dakota,1,6305,1
South Dakota,2,6159,1
South Dakota,3,6318,1
South Dakota,4,6097,1
South Dakota,5,6135,1
South Dakota,6,6306,1
South Dakota,7,6277,1
South Dakota,8,6146,1
South Dakota,9,6044,1
South Dakota,10,5943,1
South Dakota,11,5728,1
South Dakota,12,5553,1
South Dakota,13,5694,1
South Dakota,14,5760,1
South Dakota,15,5925,1
South Dakota,16,5708,1
South Dakota,17,5826,1
South Dakota,18,5754,1
South Dakota,19,6484,1
South Dakota,20,6333,1
South Dakota,21,6341,1
South Dakota,22,6606,1
South Dakota,23,6181,1
South Dakota,24,5828,1
South Dakota,25,5587,1
South Dakota,26,5669,1
South Dakota,27,5569,1
South Dakota,28,5672,1
South Dakota,29,5921,1
South Dakota,30,5615,1
South Dakota,31,5645,1
South Dakota,32,5728,1
South Dakota,33,5774,1
South Dakota,34,5672,1
South Dakota,35,5262,1
South Dakota,36,4954,1
South Dakota,37,4992,1
South Dakota,38,4892,1
South Dakota,39,4840,1
South Dakota,40,4513,1
South Dakota,41,4490,1
South Dakota,42,4702,1
South Dakota,43,4963,1
South Dakota,44,4975,1
South Dakota,45,4761,1
South Dakota,46,4716,1
South Dakota,47,4864,1
South Dakota,48,4942,1
South Dakota,49,5316,1
South Dakota,50,5618,1
South Dakota,51,5852,1
South Dakota,52,5887,1
South Dakota,53,6085,1
South Dakota,54,6096,1
South Dakota,55,5825,1
South Dakota,56,6063,1
South Dakota,57,5894,1
South Dakota,58,5862,1
South Dakota,59,5784,1
South Dakota,60,5705,1
South Dakota,61,5421,1
South Dakota,62,5330,1
South Dakota,63,5224,1
South Dakota,64,4975,1
South Dakota,65,4741,1
South Dakota,66,4575,1
South Dakota,67,4490,1
South Dakota,68,3343,1
South Dakota,69,3281,1
South Dakota,70,3094,1
South Dakota,71,3200,1
South Dakota,72,2683,1
South Dakota,73,2495,1
South Dakota,74,2423,1
South Dakota,75,2193,1
South Dakota,76,2067,1
South Dakota,77,1969,1
South Dakota,78,2046,1
South Dakota,79,1794,1
South Dakota,80,1646,1
South Dakota,81,1571,1
South Dakota,82,1490,1
South Dakota,83,1368,1
South Dakota,84,1335,1
South Dakota,85,7048,1
South Dakota,999,426296,1
South Dakota,0,5975,2
South Dakota,1,5986,2
South Dakota,2,5875,2
South Dakota,3,5809,2
South Dakota,4,5748,2
South Dakota,5,5765,2
South Dakota,6,5951,2
South Dakota,7,5970,2
South Dakota,8,5814,2
South Dakota,9,5740,2
South Dakota,10,5658,2
South Dakota,11,5462,2
South Dakota,12,5321,2
South Dakota,13,5264,2
South Dakota,14,5424,2
South Dakota,15,5369,2
South Dakota,16,5507,2
South Dakota,17,5507,2
South Dakota,18,5513,2
South Dakota,19,6099,2
South Dakota,20,6013,2
South Dakota,21,6143,2
South Dakota,22,6242,2
South Dakota,23,5616,2
South Dakota,24,5311,2
South Dakota,25,5205,2
South Dakota,26,5321,2
South Dakota,27,5417,2
South Dakota,28,5200,2
South Dakota,29,5440,2
South Dakota,30,5463,2
South Dakota,31,5410,2
South Dakota,32,5414,2
South Dakota,33,5300,2
South Dakota,34,5486,2
South Dakota,35,4992,2
South Dakota,36,4935,2
South Dakota,37,4705,2
South Dakota,38,4499,2
South Dakota,39,4459,2
South Dakota,40,4316,2
South Dakota,41,4387,2
South Dakota,42,4558,2
South Dakota,43,4767,2
South Dakota,44,4779,2
South Dakota,45,4611,2
South Dakota,46,4524,2
South Dakota,47,4669,2
South Dakota,48,4747,2
South Dakota,49,5165,2
South Dakota,50,5607,2
South Dakota,51,5672,2
South Dakota,52,5834,2
South Dakota,53,6119,2
South Dakota,54,6162,2
South Dakota,55,6021,2
South Dakota,56,5810,2
South Dakota,57,5910,2
South Dakota,58,5787,2
South Dakota,59,5799,2
South Dakota,60,5665,2
South Dakota,61,5411,2
South Dakota,62,5361,2
South Dakota,63,5100,2
South Dakota,64,4835,2
South Dakota,65,4637,2
South Dakota,66,4473,2
South Dakota,67,4343,2
South Dakota,68,3280,2
South Dakota,69,3310,2
South Dakota,70,3359,2
South Dakota,71,3414,2
South Dakota,72,2940,2
South Dakota,73,2655,2
South Dakota,74,2612,2
South Dakota,75,2564,2
South Dakota,76,2461,2
South Dakota,77,2474,2
South Dakota,78,2346,2
South Dakota,79,2295,2
South Dakota,80,2143,2
South Dakota,81,2114,2
South Dakota,82,2114,2
South Dakota,83,2059,2
South Dakota,84,1955,2
South Dakota,85,13823,2
South Dakota,999,423315,2
Tennessee,0,79506,0
Tennessee,1,79722,0
Tennessee,2,80822,0
Tennessee,3,79294,0
Tennessee,4,81087,0
Tennessee,5,81504,0
Tennessee,6,84792,0
Tennessee,7,84590,0
Tennessee,8,83965,0
Tennessee,9,82835,0
Tennessee,10,83586,0
Tennessee,11,83253,0
Tennessee,12,83393,0
Tennessee,13,85217,0
Tennessee,14,86681,0
Tennessee,15,85414,0
Tennessee,16,84884,0
Tennessee,17,83981,0
Tennessee,18,82077,0
Tennessee,19,82577,0
Tennessee,20,86141,0
Tennessee,21,88254,0
Tennessee,22,93090,0
Tennessee,23,97719,0
Tennessee,24,95296,0
Tennessee,25,90062,0
Tennessee,26,85905,0
Tennessee,27,83059,0
Tennessee,28,83423,0
Tennessee,29,84388,0
Tennessee,30,81954,0
Tennessee,31,84740,0
Tennessee,32,84421,0
Tennessee,33,84785,0
Tennessee,34,86560,0
Tennessee,35,82404,0
Tennessee,36,81329,0
Tennessee,37,80442,0
Tennessee,38,77663,0
Tennessee,39,81430,0
Tennessee,40,80119,0
Tennessee,41,82230,0
Tennessee,42,86233,0
Tennessee,43,91803,0
Tennessee,44,91826,0
Tennessee,45,86095,0
Tennessee,46,83052,0
Tennessee,47,83852,0
Tennessee,48,85992,0
Tennessee,49,91859,0
Tennessee,50,93463,0
Tennessee,51,92828,0
Tennessee,52,92133,0
Tennessee,53,92726,0
Tennessee,54,93400,0
Tennessee,55,90948,0
Tennessee,56,90514,0
Tennessee,57,90752,0
Tennessee,58,87612,0
Tennessee,59,87007,0
Tennessee,60,84951,0
Tennessee,61,80795,0
Tennessee,62,78246,0
Tennessee,63,76324,0
Tennessee,64,75019,0
Tennessee,65,74807,0
Tennessee,66,74548,0
Tennessee,67,77971,0
Tennessee,68,56412,0
Tennessee,69,56504,0
Tennessee,70,55050,0
Tennessee,71,55977,0
Tennessee,72,48658,0
Tennessee,73,44389,0
Tennessee,74,41982,0
Tennessee,75,39083,0
Tennessee,76,36910,0
Tennessee,77,33040,0
Tennessee,78,32068,0
Tennessee,79,30102,0
Tennessee,80,26499,0
Tennessee,81,25105,0
Tennessee,82,23569,0
Tennessee,83,21553,0
Tennessee,84,20333,0
Tennessee,85,111140,0
Tennessee,999,6527724,0
Tennessee,0,40485,1
Tennessee,1,40544,1
Tennessee,2,41279,1
Tennessee,3,40282,1
Tennessee,4,41538,1
Tennessee,5,41489,1
Tennessee,6,43128,1
Tennessee,7,43235,1
Tennessee,8,42791,1
Tennessee,9,42069,1
Tennessee,10,42505,1
Tennessee,11,42227,1
Tennessee,12,42481,1
Tennessee,13,43596,1
Tennessee,14,44266,1
Tennessee,15,43823,1
Tennessee,16,43359,1
Tennessee,17,42887,1
Tennessee,18,42070,1
Tennessee,19,41930,1
Tennessee,20,43339,1
Tennessee,21,44532,1
Tennessee,22,46317,1
Tennessee,23,48500,1
Tennessee,24,47278,1
Tennessee,25,44386,1
Tennessee,26,42332,1
Tennessee,27,40579,1
Tennessee,28,40791,1
Tennessee,29,41286,1
Tennessee,30,40171,1
Tennessee,31,41518,1
Tennessee,32,41235,1
Tennessee,33,41547,1
Tennessee,34,42674,1
Tennessee,35,40401,1
Tennessee,36,39790,1
Tennessee,37,39514,1
Tennessee,38,38151,1
Tennessee,39,40121,1
Tennessee,40,39439,1
Tennessee,41,40401,1
Tennessee,42,42196,1
Tennessee,43,45120,1
Tennessee,44,45263,1
Tennessee,45,42570,1
Tennessee,46,40784,1
Tennessee,47,41227,1
Tennessee,48,42089,1
Tennessee,49,44937,1
Tennessee,50,45488,1
Tennessee,51,45155,1
Tennessee,52,44528,1
Tennessee,53,44548,1
Tennessee,54,45191,1
Tennessee,55,43737,1
Tennessee,56,43574,1
Tennessee,57,43385,1
Tennessee,58,41663,1
Tennessee,59,41442,1
Tennessee,60,40259,1
Tennessee,61,38232,1
Tennessee,62,36743,1
Tennessee,63,36168,1
Tennessee,64,35541,1
Tennessee,65,35443,1
Tennessee,66,35430,1
Tennessee,67,37169,1
Tennessee,68,26599,1
Tennessee,69,26729,1
Tennessee,70,25812,1
Tennessee,71,26127,1
Tennessee,72,22677,1
Tennessee,73,20286,1
Tennessee,74,18908,1
Tennessee,75,17776,1
Tennessee,76,16458,1
Tennessee,77,14406,1
Tennessee,78,13828,1
Tennessee,79,12687,1
Tennessee,80,11022,1
Tennessee,81,10168,1
Tennessee,82,9467,1
Tennessee,83,8430,1
Tennessee,84,7794,1
Tennessee,85,35847,1
Tennessee,999,3173189,1
Tennessee,0,39021,2
Tennessee,1,39178,2
Tennessee,2,39543,2
Tennessee,3,39012,2
Tennessee,4,39549,2
Tennessee,5,40015,2
Tennessee,6,41664,2
Tennessee,7,41355,2
Tennessee,8,41174,2
Tennessee,9,40766,2
Tennessee,10,41081,2
Tennessee,11,41026,2
Tennessee,12,40912,2
Tennessee,13,41621,2
Tennessee,14,42415,2
Tennessee,15,41591,2
Tennessee,16,41525,2
Tennessee,17,41094,2
Tennessee,18,40007,2
Tennessee,19,40647,2
Tennessee,20,42802,2
Tennessee,21,43722,2
Tennessee,22,46773,2
Tennessee,23,49219,2
Tennessee,24,48018,2
Tennessee,25,45676,2
Tennessee,26,43573,2
Tennessee,27,42480,2
Tennessee,28,42632,2
Tennessee,29,43102,2
Tennessee,30,41783,2
Tennessee,31,43222,2
Tennessee,32,43186,2
Tennessee,33,43238,2
Tennessee,34,43886,2
Tennessee,35,42003,2
Tennessee,36,41539,2
Tennessee,37,40928,2
Tennessee,38,39512,2
Tennessee,39,41309,2
Tennessee,40,40680,2
Tennessee,41,41829,2
Tennessee,42,44037,2
Tennessee,43,46683,2
Tennessee,44,46563,2
Tennessee,45,43525,2
Tennessee,46,42268,2
Tennessee,47,42625,2
Tennessee,48,43903,2
Tennessee,49,46922,2
Tennessee,50,47975,2
Tennessee,51,47673,2
Tennessee,52,47605,2
Tennessee,53,48178,2
Tennessee,54,48209,2
Tennessee,55,47211,2
Tennessee,56,46940,2
Tennessee,57,47367,2
Tennessee,58,45949,2
Tennessee,59,45565,2
Tennessee,60,44692,2
Tennessee,61,42563,2
Tennessee,62,41503,2
Tennessee,63,40156,2
Tennessee,64,39478,2
Tennessee,65,39364,2
Tennessee,66,39118,2
Tennessee,67,40802,2
Tennessee,68,29813,2
Tennessee,69,29775,2
Tennessee,70,29238,2
Tennessee,71,29850,2
Tennessee,72,25981,2
Tennessee,73,24103,2
Tennessee,74,23074,2
Tennessee,75,21307,2
Tennessee,76,20452,2
Tennessee,77,18634,2
Tennessee,78,18240,2
Tennessee,79,17415,2
Tennessee,80,15477,2
Tennessee,81,14937,2
Tennessee,82,14102,2
Tennessee,83,13123,2
Tennessee,84,12539,2
Tennessee,85,75293,2
Tennessee,999,3354535,2
Texas,0,387632,0
Texas,1,389728,0
Texas,2,387232,0
Texas,3,394377,0
Texas,4,397244,0
Texas,5,395842,0
Texas,6,406018,0
Texas,7,404886,0
Texas,8,402292,0
Texas,9,401808,0
Texas,10,401115,0
Texas,11,396355,0
Texas,12,393698,0
Texas,13,398765,0
Texas,14,400638,0
Texas,15,389146,0
Texas,16,384697,0
Texas,17,384057,0
Texas,18,370589,0
Texas,19,367740,0
Texas,20,373679,0
Texas,21,379804,0
Texas,22,399039,0
Texas,23,406343,0
Texas,24,405007,0
Texas,25,392094,0
Texas,26,386483,0
Texas,27,384587,0
Texas,28,387271,0
Texas,29,390032,0
Texas,30,380823,0
Texas,31,389627,0
Texas,32,388740,0
Texas,33,387440,0
Texas,34,390961,0
Texas,35,366194,0
Texas,36,359153,0
Texas,37,358087,0
Texas,38,352753,0
Texas,39,359492,0
Texas,40,350408,0
Texas,41,353488,0
Texas,42,363827,0
Texas,43,374862,0
Texas,44,371677,0
Texas,45,348608,0
Texas,46,338089,0
Texas,47,331920,0
Texas,48,333973,0
Texas,49,349760,0
Texas,50,353713,0
Texas,51,354240,0
Texas,52,350991,0
Texas,53,351489,0
Texas,54,352821,0
Texas,55,337829,0
Texas,56,332242,0
Texas,57,327045,0
Texas,58,313801,0
Texas,59,307984,0
Texas,60,292596,0
Texas,61,280298,0
Texas,62,265530,0
Texas,63,255927,0
Texas,64,248595,0
Texas,65,238944,0
Texas,66,235055,0
Texas,67,240258,0
Texas,68,181980,0
Texas,69,179610,0
Texas,70,173267,0
Texas,71,169415,0
Texas,72,148143,0
Texas,73,137960,0
Texas,74,128869,0
Texas,75,118910,0
Texas,76,113329,0
Texas,77,103861,0
Texas,78,98965,0
Texas,79,95107,0
Texas,80,84996,0
Texas,81,79588,0
Texas,82,74472,0
Texas,83,69237,0
Texas,84,65613,0
Texas,85,361502,0
Texas,999,26832262,0
Texas,0,197962,1
Texas,1,199051,1
Texas,2,197816,1
Texas,3,200913,1
Texas,4,202401,1
Texas,5,201746,1
Texas,6,207205,1
Texas,7,206749,1
Texas,8,205266,1
Texas,9,204671,1
Texas,10,204056,1
Texas,11,201284,1
Texas,12,200579,1
Texas,13,203157,1
Texas,14,204302,1
Texas,15,198464,1
Texas,16,196791,1
Texas,17,196058,1
Texas,18,190891,1
Texas,19,188771,1
Texas,20,191830,1
Texas,21,195264,1
Texas,22,203796,1
Texas,23,206172,1
Texas,24,205033,1
Texas,25,198669,1
Texas,26,196152,1
Texas,27,194691,1
Texas,28,195010,1
Texas,29,196507,1
Texas,30,191188,1
Texas,31,196000,1
Texas,32,194660,1
Texas,33,193571,1
Texas,34,195820,1
Texas,35,182625,1
Texas,36,178490,1
Texas,37,177868,1
Texas,38,175091,1
Texas,39,178616,1
Texas,40,172724,1
Texas,41,174633,1
Texas,42,179778,1
Texas,43,185485,1
Texas,44,184227,1
Texas,45,173509,1
Texas,46,168232,1
Texas,47,165520,1
Texas,48,166599,1
Texas,49,173645,1
Texas,50,175328,1
Texas,51,175077,1
Texas,52,173585,1
Texas,53,173167,1
Texas,54,174416,1
Texas,55,166522,1
Texas,56,162999,1
Texas,57,159601,1
Texas,58,152846,1
Texas,59,149181,1
Texas,60,140510,1
Texas,61,134987,1
Texas,62,127279,1
Texas,63,122067,1
Texas,64,118211,1
Texas,65,113469,1
Texas,66,111778,1
Texas,67,114320,1
Texas,68,86164,1
Texas,69,84193,1
Texas,70,80780,1
Texas,71,78822,1
Texas,72,68666,1
Texas,73,63055,1
Texas,74,58747,1
Texas,75,53869,1
Texas,76,50670,1
Texas,77,45929,1
Texas,78,43126,1
Texas,79,41002,1
Texas,80,36291,1
Texas,81,33408,1
Texas,82,30888,1
Texas,83,28309,1
Texas,84,26008,1
Texas,85,125558,1
Texas,999,13280366,1
Texas,0,189670,2
Texas,1,190677,2
Texas,2,189416,2
Texas,3,193464,2
Texas,4,194843,2
Texas,5,194096,2
Texas,6,198813,2
Texas,7,198137,2
Texas,8,197026,2
Texas,9,197137,2
Texas,10,197059,2
Texas,11,195071,2
Texas,12,193119,2
Texas,13,195608,2
Texas,14,196336,2
Texas,15,190682,2
Texas,16,187906,2
Texas,17,187999,2
Texas,18,179698,2
Texas,19,178969,2
Texas,20,181849,2
Texas,21,184540,2
Texas,22,195243,2
Texas,23,200171,2
Texas,24,199974,2
Texas,25,193425,2
Texas,26,190331,2
Texas,27,189896,2
Texas,28,192261,2
Texas,29,193525,2
Texas,30,189635,2
Texas,31,193627,2
Texas,32,194080,2
Texas,33,193869,2
Texas,34,195141,2
Texas,35,183569,2
Texas,36,180663,2
Texas,37,180219,2
Texas,38,177662,2
Texas,39,180876,2
Texas,40,177684,2
Texas,41,178855,2
Texas,42,184049,2
Texas,43,189377,2
Texas,44,187450,2
Texas,45,175099,2
Texas,46,169857,2
Texas,47,166400,2
Texas,48,167374,2
Texas,49,176115,2
Texas,50,178385,2
Texas,51,179163,2
Texas,52,177406,2
Texas,53,178322,2
Texas,54,178405,2
Texas,55,171307,2
Texas,56,169243,2
Texas,57,167444,2
Texas,58,160955,2
Texas,59,158803,2
Texas,60,152086,2
Texas,61,145311,2
Texas,62,138251,2
Texas,63,133860,2
Texas,64,130384,2
Texas,65,125475,2
Texas,66,123277,2
Texas,67,125938,2
Texas,68,95816,2
Texas,69,95417,2
Texas,70,92487,2
Texas,71,90593,2
Texas,72,79477,2
Texas,73,74905,2
Texas,74,70122,2
Texas,75,65041,2
Texas,76,62659,2
Texas,77,57932,2
Texas,78,55839,2
Texas,79,54105,2
Texas,80,48705,2
Texas,81,46180,2
Texas,82,43584,2
Texas,83,40928,2
Texas,84,39605,2
Texas,85,235944,2
Texas,999,13551896,2
Utah,0,50629,0
Utah,1,50858,0
Utah,2,49147,0
Utah,3,50373,0
Utah,4,51124,0
Utah,5,52285,0
Utah,6,53101,0
Utah,7,52876,0
Utah,8,52082,0
Utah,9,51852,0
Utah,10,51206,0
Utah,11,50689,0
Utah,12,48996,0
Utah,13,49110,0
Utah,14,49158,0
Utah,15,47568,0
Utah,16,46830,0
Utah,17,46231,0
Utah,18,43796,0
Utah,19,41907,0
Utah,20,42898,0
Utah,21,46145,0
Utah,22,51835,0
Utah,23,55732,0
Utah,24,50049,0
Utah,25,45912,0
Utah,26,42273,0
Utah,27,39894,0
Utah,28,41026,0
Utah,29,43465,0
Utah,30,43143,0
Utah,31,44951,0
Utah,32,45679,0
Utah,33,45676,0
Utah,34,46320,0
Utah,35,44414,0
Utah,36,43618,0
Utah,37,42832,0
Utah,38,39945,0
Utah,39,38596,0
Utah,40,35963,0
Utah,41,35005,0
Utah,42,34778,0
Utah,43,35321,0
Utah,44,34394,0
Utah,45,31753,0
Utah,46,30428,0
Utah,47,29844,0
Utah,48,29008,0
Utah,49,29559,0
Utah,50,30317,0
Utah,51,31170,0
Utah,52,31293,0
Utah,53,31384,0
Utah,54,31405,0
Utah,55,30489,0
Utah,56,30397,0
Utah,57,30298,0
Utah,58,29204,0
Utah,59,28751,0
Utah,60,27842,0
Utah,61,26810,0
Utah,62,25312,0
Utah,63,24099,0
Utah,64,23333,0
Utah,65,22528,0
Utah,66,21890,0
Utah,67,22363,0
Utah,68,16441,0
Utah,69,16443,0
Utah,70,16739,0
Utah,71,16583,0
Utah,72,14077,0
Utah,73,13011,0
Utah,74,12325,0
Utah,75,11388,0
Utah,76,10990,0
Utah,77,10110,0
Utah,78,9705,0
Utah,79,9223,0
Utah,80,8237,0
Utah,81,7836,0
Utah,82,7327,0
Utah,83,6875,0
Utah,84,6411,0
Utah,85,34758,0
Utah,999,2937638,0
Utah,0,25927,1
Utah,1,26045,1
Utah,2,25270,1
Utah,3,25991,1
Utah,4,26245,1
Utah,5,26824,1
Utah,6,27169,1
Utah,7,27407,1
Utah,8,26816,1
Utah,9,26520,1
Utah,10,26185,1
Utah,11,25910,1
Utah,12,25075,1
Utah,13,25132,1
Utah,14,25352,1
Utah,15,24344,1
Utah,16,24112,1
Utah,17,23840,1
Utah,18,22454,1
Utah,19,20368,1
Utah,20,19404,1
Utah,21,22738,1
Utah,22,27356,1
Utah,23,29250,1
Utah,24,26307,1
Utah,25,23930,1
Utah,26,21569,1
Utah,27,19394,1
Utah,28,20120,1
Utah,29,21980,1
Utah,30,21856,1
Utah,31,22790,1
Utah,32,23261,1
Utah,33,23136,1
Utah,34,23534,1
Utah,35,22587,1
Utah,36,22162,1
Utah,37,21742,1
Utah,38,20354,1
Utah,39,19680,1
Utah,40,18254,1
Utah,41,17723,1
Utah,42,17687,1
Utah,43,18008,1
Utah,44,17581,1
Utah,45,16022,1
Utah,46,15590,1
Utah,47,15169,1
Utah,48,14711,1
Utah,49,14760,1
Utah,50,15092,1
Utah,51,15491,1
Utah,52,15630,1
Utah,53,15516,1
